Airline,Date,Source,Destination,Product,Customer,Booking,Revenue
FlyDubai,30/3/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,31/3/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,1/4/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,2/4/2021,Dubai,Chennai,Economy,Rare Flyer,85,388195
FlyDubai,3/4/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,4/4/2021,Dubai,Chennai,Economy,Rare Flyer,125,570875
FlyDubai,5/4/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,6/4/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,7/4/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,8/4/2021,Dubai,Chennai,Economy,Rare Flyer,83,379061
FlyDubai,9/4/2021,Dubai,Chennai,Economy,Rare Flyer,91,415597
FlyDubai,10/4/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,11/4/2021,Dubai,Chennai,Economy,Rare Flyer,80,365360
FlyDubai,12/4/2021,Dubai,Chennai,Economy,Rare Flyer,81,369927
FlyDubai,13/4/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,14/4/2021,Dubai,Chennai,Economy,Rare Flyer,118,538906
FlyDubai,15/4/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,16/4/2021,Dubai,Chennai,Economy,Rare Flyer,85,388195
FlyDubai,17/4/2021,Dubai,Chennai,Economy,Rare Flyer,82,374494
FlyDubai,18/4/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,19/4/2021,Dubai,Chennai,Economy,Rare Flyer,116,529772
FlyDubai,20/4/2021,Dubai,Chennai,Economy,Rare Flyer,108,493236
FlyDubai,21/4/2021,Dubai,Chennai,Economy,Rare Flyer,95,433865
FlyDubai,22/4/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,23/4/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,24/4/2021,Dubai,Chennai,Economy,Rare Flyer,91,415597
FlyDubai,25/4/2021,Dubai,Chennai,Economy,Rare Flyer,103,470401
FlyDubai,26/4/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,27/4/2021,Dubai,Chennai,Economy,Rare Flyer,106,484102
FlyDubai,28/4/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,29/4/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,30/4/2021,Dubai,Chennai,Economy,Rare Flyer,101,461267
FlyDubai,1/5/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,2/5/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,3/5/2021,Dubai,Chennai,Economy,Rare Flyer,105,479535
FlyDubai,4/5/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,5/5/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,6/5/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,7/5/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,8/5/2021,Dubai,Chennai,Economy,Rare Flyer,107,488669
FlyDubai,9/5/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,10/5/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,11/5/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,12/5/2021,Dubai,Chennai,Economy,Rare Flyer,95,433865
FlyDubai,13/5/2021,Dubai,Chennai,Economy,Rare Flyer,110,502370
FlyDubai,14/5/2021,Dubai,Chennai,Economy,Rare Flyer,95,433865
FlyDubai,15/5/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,16/5/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,17/5/2021,Dubai,Chennai,Economy,Rare Flyer,83,379061
FlyDubai,18/5/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,19/5/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,20/5/2021,Dubai,Chennai,Economy,Rare Flyer,92,420164
FlyDubai,21/5/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,22/5/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,23/5/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,24/5/2021,Dubai,Chennai,Economy,Rare Flyer,96,438432
FlyDubai,25/5/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,26/5/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,27/5/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,28/5/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,29/5/2021,Dubai,Chennai,Economy,Rare Flyer,110,502370
FlyDubai,30/5/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,31/5/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,1/6/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,2/6/2021,Dubai,Chennai,Economy,Rare Flyer,108,493236
FlyDubai,3/6/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,4/6/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,5/6/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,6/6/2021,Dubai,Chennai,Economy,Rare Flyer,120,548040
FlyDubai,7/6/2021,Dubai,Chennai,Economy,Rare Flyer,126,575442
FlyDubai,8/6/2021,Dubai,Chennai,Economy,Rare Flyer,81,369927
FlyDubai,9/6/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,10/6/2021,Dubai,Chennai,Economy,Rare Flyer,103,470401
FlyDubai,11/6/2021,Dubai,Chennai,Economy,Rare Flyer,121,552607
FlyDubai,12/6/2021,Dubai,Chennai,Economy,Rare Flyer,90,411030
FlyDubai,13/6/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,14/6/2021,Dubai,Chennai,Economy,Rare Flyer,92,420164
FlyDubai,15/6/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,16/6/2021,Dubai,Chennai,Economy,Rare Flyer,85,388195
FlyDubai,17/6/2021,Dubai,Chennai,Economy,Rare Flyer,94,429298
FlyDubai,18/6/2021,Dubai,Chennai,Economy,Rare Flyer,121,552607
FlyDubai,19/6/2021,Dubai,Chennai,Economy,Rare Flyer,80,365360
FlyDubai,20/6/2021,Dubai,Chennai,Economy,Rare Flyer,120,548040
FlyDubai,21/6/2021,Dubai,Chennai,Economy,Rare Flyer,104,474968
FlyDubai,22/6/2021,Dubai,Chennai,Economy,Rare Flyer,116,529772
FlyDubai,23/6/2021,Dubai,Chennai,Economy,Rare Flyer,104,474968
FlyDubai,24/6/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,25/6/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,26/6/2021,Dubai,Chennai,Economy,Rare Flyer,118,538906
FlyDubai,27/6/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,28/6/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,29/6/2021,Dubai,Chennai,Economy,Rare Flyer,126,575442
FlyDubai,30/6/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,1/7/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,2/7/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,3/7/2021,Dubai,Chennai,Economy,Rare Flyer,90,411030
FlyDubai,4/7/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,5/7/2021,Dubai,Chennai,Economy,Rare Flyer,104,474968
FlyDubai,6/7/2021,Dubai,Chennai,Economy,Rare Flyer,99,452133
FlyDubai,7/7/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,8/7/2021,Dubai,Chennai,Economy,Rare Flyer,128,584576
FlyDubai,9/7/2021,Dubai,Chennai,Economy,Rare Flyer,92,420164
FlyDubai,10/7/2021,Dubai,Chennai,Economy,Rare Flyer,112,511504
FlyDubai,11/7/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,12/7/2021,Dubai,Chennai,Economy,Rare Flyer,125,570875
FlyDubai,13/7/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,14/7/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,15/7/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,16/7/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,17/7/2021,Dubai,Chennai,Economy,Rare Flyer,114,520638
FlyDubai,18/7/2021,Dubai,Chennai,Economy,Rare Flyer,101,461267
FlyDubai,19/7/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,20/7/2021,Dubai,Chennai,Economy,Rare Flyer,125,570875
FlyDubai,21/7/2021,Dubai,Chennai,Economy,Rare Flyer,98,447566
FlyDubai,22/7/2021,Dubai,Chennai,Economy,Rare Flyer,91,415597
FlyDubai,23/7/2021,Dubai,Chennai,Economy,Rare Flyer,106,484102
FlyDubai,24/7/2021,Dubai,Chennai,Economy,Rare Flyer,125,570875
FlyDubai,25/7/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,26/7/2021,Dubai,Chennai,Economy,Rare Flyer,108,493236
FlyDubai,27/7/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,28/7/2021,Dubai,Chennai,Economy,Rare Flyer,104,474968
FlyDubai,29/7/2021,Dubai,Chennai,Economy,Rare Flyer,107,488669
FlyDubai,30/7/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,31/7/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,1/8/2021,Dubai,Chennai,Economy,Rare Flyer,99,452133
FlyDubai,2/8/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,3/8/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,4/8/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,5/8/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,6/8/2021,Dubai,Chennai,Economy,Rare Flyer,95,433865
FlyDubai,7/8/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,8/8/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,9/8/2021,Dubai,Chennai,Economy,Rare Flyer,109,497803
FlyDubai,10/8/2021,Dubai,Chennai,Economy,Rare Flyer,96,438432
FlyDubai,11/8/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,12/8/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,13/8/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,14/8/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,15/8/2021,Dubai,Chennai,Economy,Rare Flyer,80,365360
FlyDubai,16/8/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,17/8/2021,Dubai,Chennai,Economy,Rare Flyer,95,433865
FlyDubai,18/8/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,19/8/2021,Dubai,Chennai,Economy,Rare Flyer,94,429298
FlyDubai,20/8/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,21/8/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,22/8/2021,Dubai,Chennai,Economy,Rare Flyer,106,484102
FlyDubai,23/8/2021,Dubai,Chennai,Economy,Rare Flyer,90,411030
FlyDubai,24/8/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,25/8/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,26/8/2021,Dubai,Chennai,Economy,Rare Flyer,105,479535
FlyDubai,27/8/2021,Dubai,Chennai,Economy,Rare Flyer,112,511504
FlyDubai,28/8/2021,Dubai,Chennai,Economy,Rare Flyer,109,497803
FlyDubai,29/8/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,30/8/2021,Dubai,Chennai,Economy,Rare Flyer,109,497803
FlyDubai,31/8/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,1/9/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,2/9/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,3/9/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,4/9/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,5/9/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,6/9/2021,Dubai,Chennai,Economy,Rare Flyer,118,538906
FlyDubai,7/9/2021,Dubai,Chennai,Economy,Rare Flyer,83,379061
FlyDubai,8/9/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,9/9/2021,Dubai,Chennai,Economy,Rare Flyer,86,392762
FlyDubai,10/9/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,11/9/2021,Dubai,Chennai,Economy,Rare Flyer,83,379061
FlyDubai,12/9/2021,Dubai,Chennai,Economy,Rare Flyer,91,415597
FlyDubai,13/9/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,14/9/2021,Dubai,Chennai,Economy,Rare Flyer,118,538906
FlyDubai,15/9/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,16/9/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,17/9/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,18/9/2021,Dubai,Chennai,Economy,Rare Flyer,121,552607
FlyDubai,19/9/2021,Dubai,Chennai,Economy,Rare Flyer,112,511504
FlyDubai,20/9/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,21/9/2021,Dubai,Chennai,Economy,Rare Flyer,108,493236
FlyDubai,22/9/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,23/9/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,24/9/2021,Dubai,Chennai,Economy,Rare Flyer,114,520638
FlyDubai,25/9/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,26/9/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,27/9/2021,Dubai,Chennai,Economy,Rare Flyer,91,415597
FlyDubai,28/9/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,29/9/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,30/9/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,1/10/2021,Dubai,Chennai,Economy,Rare Flyer,112,511504
FlyDubai,2/10/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,3/10/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,4/10/2021,Dubai,Chennai,Economy,Rare Flyer,128,584576
FlyDubai,5/10/2021,Dubai,Chennai,Economy,Rare Flyer,80,365360
FlyDubai,6/10/2021,Dubai,Chennai,Economy,Rare Flyer,126,575442
FlyDubai,7/10/2021,Dubai,Chennai,Economy,Rare Flyer,114,520638
FlyDubai,8/10/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,9/10/2021,Dubai,Chennai,Economy,Rare Flyer,81,369927
FlyDubai,10/10/2021,Dubai,Chennai,Economy,Rare Flyer,103,470401
FlyDubai,11/10/2021,Dubai,Chennai,Economy,Rare Flyer,128,584576
FlyDubai,12/10/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,13/10/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,14/10/2021,Dubai,Chennai,Economy,Rare Flyer,120,548040
FlyDubai,15/10/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,16/10/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,17/10/2021,Dubai,Chennai,Economy,Rare Flyer,121,552607
FlyDubai,18/10/2021,Dubai,Chennai,Economy,Rare Flyer,121,552607
FlyDubai,19/10/2021,Dubai,Chennai,Economy,Rare Flyer,80,365360
FlyDubai,20/10/2021,Dubai,Chennai,Economy,Rare Flyer,96,438432
FlyDubai,21/10/2021,Dubai,Chennai,Economy,Rare Flyer,113,516071
FlyDubai,22/10/2021,Dubai,Chennai,Economy,Rare Flyer,105,479535
FlyDubai,23/10/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,24/10/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,25/10/2021,Dubai,Chennai,Economy,Rare Flyer,118,538906
FlyDubai,26/10/2021,Dubai,Chennai,Economy,Rare Flyer,109,497803
FlyDubai,27/10/2021,Dubai,Chennai,Economy,Rare Flyer,98,447566
FlyDubai,28/10/2021,Dubai,Chennai,Economy,Rare Flyer,128,584576
FlyDubai,29/10/2021,Dubai,Chennai,Economy,Rare Flyer,117,534339
FlyDubai,30/10/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,31/10/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,1/11/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,2/11/2021,Dubai,Chennai,Economy,Rare Flyer,83,379061
FlyDubai,3/11/2021,Dubai,Chennai,Economy,Rare Flyer,123,561741
FlyDubai,4/11/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,5/11/2021,Dubai,Chennai,Economy,Rare Flyer,99,452133
FlyDubai,6/11/2021,Dubai,Chennai,Economy,Rare Flyer,116,529772
FlyDubai,7/11/2021,Dubai,Chennai,Economy,Rare Flyer,88,401896
FlyDubai,8/11/2021,Dubai,Chennai,Economy,Rare Flyer,99,452133
FlyDubai,9/11/2021,Dubai,Chennai,Economy,Rare Flyer,115,525205
FlyDubai,10/11/2021,Dubai,Chennai,Economy,Rare Flyer,120,548040
FlyDubai,11/11/2021,Dubai,Chennai,Economy,Rare Flyer,92,420164
FlyDubai,12/11/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,13/11/2021,Dubai,Chennai,Economy,Rare Flyer,122,557174
FlyDubai,14/11/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,15/11/2021,Dubai,Chennai,Economy,Rare Flyer,83,379061
FlyDubai,16/11/2021,Dubai,Chennai,Economy,Rare Flyer,128,584576
FlyDubai,17/11/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,18/11/2021,Dubai,Chennai,Economy,Rare Flyer,99,452133
FlyDubai,19/11/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,20/11/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,21/11/2021,Dubai,Chennai,Economy,Rare Flyer,125,570875
FlyDubai,22/11/2021,Dubai,Chennai,Economy,Rare Flyer,130,593710
FlyDubai,23/11/2021,Dubai,Chennai,Economy,Rare Flyer,109,497803
FlyDubai,24/11/2021,Dubai,Chennai,Economy,Rare Flyer,103,470401
FlyDubai,25/11/2021,Dubai,Chennai,Economy,Rare Flyer,89,406463
FlyDubai,26/11/2021,Dubai,Chennai,Economy,Rare Flyer,126,575442
FlyDubai,27/11/2021,Dubai,Chennai,Economy,Rare Flyer,129,589143
FlyDubai,28/11/2021,Dubai,Chennai,Economy,Rare Flyer,80,365360
FlyDubai,29/11/2021,Dubai,Chennai,Economy,Rare Flyer,87,397329
FlyDubai,30/11/2021,Dubai,Chennai,Economy,Rare Flyer,104,474968
FlyDubai,1/12/2021,Dubai,Chennai,Economy,Rare Flyer,126,575442
FlyDubai,2/12/2021,Dubai,Chennai,Economy,Rare Flyer,82,374494
FlyDubai,3/12/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,4/12/2021,Dubai,Chennai,Economy,Rare Flyer,106,484102
FlyDubai,5/12/2021,Dubai,Chennai,Economy,Rare Flyer,93,424731
FlyDubai,6/12/2021,Dubai,Chennai,Economy,Rare Flyer,105,479535
FlyDubai,7/12/2021,Dubai,Chennai,Economy,Rare Flyer,112,511504
FlyDubai,8/12/2021,Dubai,Chennai,Economy,Rare Flyer,92,420164
FlyDubai,9/12/2021,Dubai,Chennai,Economy,Rare Flyer,111,506937
FlyDubai,10/12/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,11/12/2021,Dubai,Chennai,Economy,Rare Flyer,106,484102
FlyDubai,12/12/2021,Dubai,Chennai,Economy,Rare Flyer,97,442999
FlyDubai,13/12/2021,Dubai,Chennai,Economy,Rare Flyer,110,502370
FlyDubai,14/12/2021,Dubai,Chennai,Economy,Rare Flyer,127,580009
FlyDubai,15/12/2021,Dubai,Chennai,Economy,Rare Flyer,92,420164
FlyDubai,16/12/2021,Dubai,Chennai,Economy,Rare Flyer,96,438432
FlyDubai,17/12/2021,Dubai,Chennai,Economy,Rare Flyer,120,548040
FlyDubai,18/12/2021,Dubai,Chennai,Economy,Rare Flyer,106,484102
FlyDubai,19/12/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,20/12/2021,Dubai,Chennai,Economy,Rare Flyer,82,374494
FlyDubai,21/12/2021,Dubai,Chennai,Economy,Rare Flyer,125,570875
FlyDubai,22/12/2021,Dubai,Chennai,Economy,Rare Flyer,85,388195
FlyDubai,23/12/2021,Dubai,Chennai,Economy,Rare Flyer,120,548040
FlyDubai,24/12/2021,Dubai,Chennai,Economy,Rare Flyer,124,566308
FlyDubai,25/12/2021,Dubai,Chennai,Economy,Rare Flyer,110,502370
FlyDubai,26/12/2021,Dubai,Chennai,Economy,Rare Flyer,116,529772
FlyDubai,27/12/2021,Dubai,Chennai,Economy,Rare Flyer,114,520638
FlyDubai,28/12/2021,Dubai,Chennai,Economy,Rare Flyer,84,383628
FlyDubai,29/12/2021,Dubai,Chennai,Economy,Rare Flyer,100,456700
FlyDubai,30/12/2021,Dubai,Chennai,Economy,Rare Flyer,102,465834
FlyDubai,31/12/2021,Dubai,Chennai,Economy,Rare Flyer,91,415597
FlyDubai,1/1/2021,Dubai,Chennai,Economy,First Flyer,96,438432
FlyDubai,2/1/2021,Dubai,Chennai,Economy,First Flyer,92,420164
FlyDubai,3/1/2021,Dubai,Chennai,Economy,First Flyer,133,607411
FlyDubai,4/1/2021,Dubai,Chennai,Economy,First Flyer,100,456700
FlyDubai,5/1/2021,Dubai,Chennai,Economy,First Flyer,134,611978
FlyDubai,6/1/2021,Dubai,Chennai,Economy,First Flyer,125,570875
FlyDubai,7/1/2021,Dubai,Chennai,Economy,First Flyer,132,602844
FlyDubai,8/1/2021,Dubai,Chennai,Economy,First Flyer,96,438432
FlyDubai,9/1/2021,Dubai,Chennai,Economy,First Flyer,99,452133
FlyDubai,10/1/2021,Dubai,Chennai,Economy,First Flyer,120,548040
FlyDubai,11/1/2021,Dubai,Chennai,Economy,First Flyer,103,470401
FlyDubai,12/1/2021,Dubai,Chennai,Economy,First Flyer,132,602844
FlyDubai,13/1/2021,Dubai,Chennai,Economy,First Flyer,94,429298
FlyDubai,14/1/2021,Dubai,Chennai,Economy,First Flyer,113,516071
FlyDubai,15/1/2021,Dubai,Chennai,Economy,First Flyer,104,474968
FlyDubai,16/1/2021,Dubai,Chennai,Economy,First Flyer,109,497803
FlyDubai,17/1/2021,Dubai,Chennai,Economy,First Flyer,123,561741
FlyDubai,18/1/2021,Dubai,Chennai,Economy,First Flyer,127,580009
FlyDubai,19/1/2021,Dubai,Chennai,Economy,First Flyer,117,534339
FlyDubai,20/1/2021,Dubai,Chennai,Economy,First Flyer,93,424731
FlyDubai,21/1/2021,Dubai,Chennai,Economy,First Flyer,122,557174
FlyDubai,22/1/2021,Dubai,Chennai,Economy,First Flyer,130,593710
FlyDubai,23/1/2021,Dubai,Chennai,Economy,First Flyer,137,625679
FlyDubai,24/1/2021,Dubai,Chennai,Economy,First Flyer,120,548040
FlyDubai,25/1/2021,Dubai,Chennai,Economy,First Flyer,113,516071
FlyDubai,26/1/2021,Dubai,Chennai,Economy,First Flyer,134,611978
FlyDubai,27/1/2021,Dubai,Chennai,Economy,First Flyer,112,511504
FlyDubai,28/1/2021,Dubai,Chennai,Economy,First Flyer,98,447566
FlyDubai,29/1/2021,Dubai,Chennai,Economy,First Flyer,132,602844
FlyDubai,30/1/2021,Dubai,Chennai,Economy,First Flyer,135,616545
FlyDubai,31/1/2021,Dubai,Chennai,Economy,First Flyer,123,561741
FlyDubai,1/2/2021,Dubai,Chennai,Economy,First Flyer,120,548040
FlyDubai,2/2/2021,Dubai,Chennai,Economy,First Flyer,122,557174
FlyDubai,3/2/2021,Dubai,Chennai,Economy,First Flyer,90,411030
FlyDubai,4/2/2021,Dubai,Chennai,Economy,First Flyer,97,442999
FlyDubai,5/2/2021,Dubai,Chennai,Economy,First Flyer,93,424731
FlyDubai,6/2/2021,Dubai,Chennai,Economy,First Flyer,92,420164
FlyDubai,7/2/2021,Dubai,Chennai,Economy,First Flyer,139,634813
FlyDubai,8/2/2021,Dubai,Chennai,Economy,First Flyer,126,575442
FlyDubai,9/2/2021,Dubai,Chennai,Economy,First Flyer,97,442999
FlyDubai,10/2/2021,Dubai,Chennai,Economy,First Flyer,95,433865
FlyDubai,11/2/2021,Dubai,Chennai,Economy,First Flyer,98,447566
FlyDubai,12/2/2021,Dubai,Chennai,Economy,First Flyer,121,552607
FlyDubai,13/2/2021,Dubai,Chennai,Economy,First Flyer,137,625679
FlyDubai,14/2/2021,Dubai,Chennai,Economy,First Flyer,95,433865
FlyDubai,15/2/2021,Dubai,Chennai,Economy,First Flyer,113,516071
FlyDubai,16/2/2021,Dubai,Chennai,Economy,First Flyer,95,433865
FlyDubai,17/2/2021,Dubai,Chennai,Economy,First Flyer,129,589143
FlyDubai,18/2/2021,Dubai,Chennai,Economy,First Flyer,99,452133
FlyDubai,19/2/2021,Dubai,Chennai,Economy,First Flyer,122,557174
FlyDubai,20/2/2021,Dubai,Chennai,Economy,First Flyer,137,625679
FlyDubai,21/2/2021,Dubai,Chennai,Economy,First Flyer,134,611978
FlyDubai,22/2/2021,Dubai,Chennai,Economy,First Flyer,115,525205
FlyDubai,23/2/2021,Dubai,Chennai,Economy,First Flyer,126,575442
FlyDubai,24/2/2021,Dubai,Chennai,Economy,First Flyer,132,602844
FlyDubai,25/2/2021,Dubai,Chennai,Economy,First Flyer,106,484102
FlyDubai,26/2/2021,Dubai,Chennai,Economy,First Flyer,99,452133
FlyDubai,27/2/2021,Dubai,Chennai,Economy,First Flyer,119,543473
FlyDubai,28/2/2021,Dubai,Chennai,Economy,First Flyer,128,584576
FlyDubai,1/3/2021,Dubai,Chennai,Economy,First Flyer,112,511504
FlyDubai,2/3/2021,Dubai,Chennai,Economy,First Flyer,113,516071
FlyDubai,3/3/2021,Dubai,Chennai,Economy,First Flyer,99,452133
FlyDubai,4/3/2021,Dubai,Chennai,Economy,First Flyer,134,611978
FlyDubai,5/3/2021,Dubai,Chennai,Economy,First Flyer,109,497803
FlyDubai,6/3/2021,Dubai,Chennai,Economy,First Flyer,124,566308
FlyDubai,7/3/2021,Dubai,Chennai,Economy,First Flyer,105,479535
FlyDubai,8/3/2021,Dubai,Chennai,Economy,First Flyer,125,570875
